#_prob	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8	var_9	var_10	var_11	var_12	var_13	var_14	var_15	var_16	var_17	var_18	var_19	var_20	var_21	var_22	var_23	var_24	var_25	var_26	var_27	var_28	var_29	var_30	var_31	var_32	var_33	var_34	var_35	var_36	var_37	var_38	var_39	var_40
0.001	18.80366319	6.469500732	7.743481857	12.68233619	8.102445766	17.78909081	13.25963341	3.694136575	13.5841827	1.299680007	6.044538181	9.384943674	15.01776452	5.216869513	3.132173776	15.22716321	4.084986922	10.48785137	1.6900451	4.386021235	18.90046046	1.163478715	14.89011143	13.90476583	15.60044641	13.71735034	17.7515786	13.31177263	13.66702226	12.13174155	6.985347988	5.883363994	18.87762778	4.333368223	14.90391444	14.38254322	9.120710279	18.78643018	8.533303216	6.579740868
0.001	16.36535816	6.429013558	9.273809206	12.24518999	5.846556869	10.82923314	10.34552795	5.81609795	21.09830144	5.365027657	10.76930816	7.252355921	10.4370007	18.20906807	6.394948572	3.899694684	7.141790055	11.18836116	16.51222638	4.525369377	15.87772165	13.63849199	16.65821574	6.997500445	18.47832455	4.485616826	18.24661204	10.60256831	12.36578334	16.08779423	6.112883513	3.882074107	6.789712153	8.271593746	13.66391747	4.682655925	14.60689617	9.067697705	8.90233098	3.001137297
0.001	11.62838339	11.35572324	3.286222684	19.29930074	3.870845957	14.42308904	11.20346353	3.207738611	6.56397547	9.373916394	12.14081625	6.28890076	19.80412154	23.85908995	8.619978066	10.5792645	8.324515455	3.034810636	8.493308184	6.165879933	10.13101032	6.436346171	15.75968926	12.72830289	13.9237563	10.04512495	2.868085195	7.548082849	10.23569846	10.06255649	9.094035772	3.706251756	20.79268154	12.61876761	17.32391879	7.446013456	10.84774648	7.479377435	10.69777775	10.49004387
0.001	19.71925805	7.363947093	6.586353894	16.47076684	8.222366733	16.62367819	9.077038796	6.362114773	24.78786114	12.40148183	6.877762994	3.900037699	9.69163666	15.3202902	13.33326493	3.757424466	6.676714283	9.043936	8.347323452	3.851979712	11.73184635	3.850063948	10.67918198	6.025306081	7.819571299	14.78180109	14.69165819	19.28846853	7.1956706	6.92713697	7.674939665	4.677382745	20.93290069	4.717616801	15.97142877	4.225449493	8.3832078	21.8098235	14.62446499	6.996092961
0.001	10.20688606	12.3743945	15.25301869	4.012724392	12.86500752	10.78394443	4.378590991	3.050525713	19.95882673	11.62379526	8.386723631	6.88393815	12.37989569	23.42234398	12.32060374	11.52978169	8.503374999	5.166664346	1.657299289	4.148952973	6.667664784	4.965631842	10.92099851	13.25162097	18.38495938	7.896807904	5.881878744	13.22580583	7.535910964	16.77614465	10.07919303	6.104499137	25.50672176	1.308977208	8.17151591	10.97312743	19.73797484	12.14334076	9.655327866	5.048843538
0.001	7.825444097	9.487849429	10.30522828	14.50995138	5.374767928	4.268316696	3.453232651	3.326345605	13.16012998	3.955744697	14.81955963	9.533390084	12.60025494	8.361478646	13.46209525	12.72630878	9.894493648	17.03526125	4.059705282	6.529296826	8.771518325	8.797488701	14.93533349	14.4164109	16.57879768	5.415903069	12.75451369	20.4022048	5.749984605	18.91513931	11.39280041	6.594297988	10.24005467	5.382373606	15.57357518	8.690578325	19.41266458	8.679255037	3.582991871	16.86116362
0.001	19.23290267	21.62994712	13.20254157	8.11914768	5.929526423	9.215840224	9.537018659	4.132722028	18.7622907	11.33160747	13.10387636	3.277264585	19.87488825	25.81754975	2.24033708	12.8332521	4.326926824	7.764269587	12.99088252	6.139746821	23.97872521	11.32510117	9.167626644	12.74804425	16.54488841	12.55359707	9.22375096	15.70369697	8.245218279	10.47385002	11.11066524	6.825927849	21.8578435	2.802558671	7.105113857	4.093753948	10.62028156	11.5639731	6.890639166	9.434953218
0.001	14.99154684	20.31747435	8.838775545	14.10243707	11.17977965	16.48853	4.124306925	4.854821944	6.893957074	1.17560041	11.12658367	2.757387397	11.79886832	23.07105646	14.3029674	11.7269225	3.252956551	10.13314802	13.62814951	6.791272215	9.422828308	11.52728151	6.108049672	14.30805547	7.830906376	21.01502947	10.66874051	19.04908385	11.29967316	18.96833665	7.346340613	4.164297	24.63798672	12.88528666	15.67939692	6.10703398	6.174709548	17.81706053	2.716794143	13.89673586
0.001	14.79019856	23.22278031	10.38117746	15.74152546	12.92620668	11.28137204	13.39123186	5.005141264	8.543458054	12.03501751	8.686316995	13.15791641	17.11299396	20.09035336	16.49685103	7.349441642	9.390524867	12.45472895	9.374382082	6.99492768	8.285490041	13.81546567	6.926143454	9.627756813	15.28626104	12.02968415	16.13691021	8.949988752	5.842377521	11.61621293	12.33567516	3.693483544	19.51873126	9.287843494	11.42449862	8.225195399	13.08260622	17.88659289	12.90759277	4.631339939
0.001	12.82966161	5.597319496	11.70613526	17.12369136	5.133545131	4.854524122	16.97690347	4.355874003	13.68691024	10.20889145	8.188860243	6.246880518	8.350373402	15.86913111	10.79278945	9.24013237	3.417828261	6.128420842	6.559389677	4.879033986	12.7902115	12.79284635	9.011871699	8.057383674	16.62415402	20.58643125	16.69553551	17.33298736	4.121814579	7.906012416	4.210385695	4.580480331	21.46474094	1.615233406	16.40310878	4.180892672	9.956818205	5.138294523	5.070702014	18.97243938
0.001	12.25820816	14.992133	14.84734655	8.364449222	11.5857836	6.018689511	9.150442147	5.963721607	26.7058472	9.57197212	14.95147894	12.54779836	14.90205995	13.79915079	9.832420431	13.23129811	6.080706792	3.395357456	13.16106711	6.433776641	24.94099352	9.400900049	17.68082614	4.618898999	6.412261595	11.97332156	11.28496281	10.281379	6.481085306	11.7905424	8.174535469	5.623316262	18.08219549	7.63014667	14.84047171	6.348151724	14.67318868	13.24421322	9.970298644	9.069217056
0.001	13.83152261	12.92890924	17.6356585	10.86417335	13.80586204	10.87383938	9.339595909	5.099621545	25.66207231	10.98380431	12.29560407	7.701652802	18.54373815	12.80359195	17.99464424	4.524749283	7.143911863	15.73564398	11.07237897	3.336325885	7.462122084	9.579279188	9.647413058	11.87111409	10.60348857	25.54733577	18.3064895	12.29229477	13.78006058	8.401204033	16.15616735	3.450477158	13.29059093	8.977150062	8.924157311	9.798577965	6.979786219	4.674749695	13.90106068	6.003764946
0.001	17.77967441	11.87160908	13.44904846	10.96627366	5.499576818	17.96271798	12.93585183	5.699242693	12.24162217	2.809576673	6.397477884	8.908770747	15.72684226	8.833937849	9.234449114	7.112700237	9.569281988	13.43812685	6.672232633	5.818468746	16.86899013	2.350182977	16.61516313	8.345830712	17.53532396	20.93258139	18.9008859	15.07057532	13.90814607	14.81332111	15.9777061	5.146630494	24.60023655	5.514269385	10.31830871	13.5146571	13.76701009	8.105049639	12.44792038	9.616086985
0.001	18.01541774	15.04713151	16.751311	10.91611363	5.796551558	7.079611183	11.7110213	6.406510074	23.68108349	9.514770033	10.27536137	13.15483411	16.83164755	7.464503211	10.49965146	17.6151611	6.100396675	4.919924018	16.24380578	5.355168883	13.17127301	13.99812095	15.71752224	7.056786907	6.217969512	22.83782273	5.628499294	13.16537124	8.662069697	8.584490673	10.35952169	6.672177723	9.962940676	13.43203062	14.64418609	5.983159544	6.325291636	25.1952195	15.02609163	3.217638301
0.001	17.14975148	7.960187709	2.696692806	4.035210685	8.884080449	17.88935892	7.70483573	3.842967938	17.86153448	10.17652426	9.851615209	12.48412693	8.619663125	22.76727167	3.764422832	7.874561621	3.091703514	9.148692283	8.255283184	6.572244257	17.04721135	13.83937286	10.5554177	2.325846163	8.491450936	13.11543382	3.131210756	5.909554144	6.665430656	6.651351128	5.723714538	6.085800892	8.614790346	11.04943011	17.73185313	10.24909267	12.18270821	16.90950073	14.70687981	12.66585169
0.001	19.70226302	15.21516255	19.88046269	20.69482957	7.692533159	12.93630139	13.81463074	4.098244736	25.61435611	1.422128026	8.693013038	10.17992533	9.065577542	22.6056906	13.74214034	4.135418825	12.83158757	10.64786921	6.705733039	4.351625597	11.61947119	9.514199441	9.642378458	9.077540174	12.88693956	12.59945983	17.9902582	7.000645506	11.97907666	8.369983048	4.847094257	4.948621418	24.03047319	6.202620306	7.570224865	14.03594133	19.82590786	18.74867198	2.525028299	18.61344279
0.001	7.778373941	25.45976201	5.052960965	14.71943339	3.862858641	3.070212585	12.87913538	6.240729988	17.47688195	8.307367794	11.54222158	14.84354451	17.32302223	18.51836185	13.42401775	5.5528017	11.08105629	16.095336	3.986830777	6.885490259	14.60677316	2.606871841	9.802988933	8.107784249	19.25815114	12.68837809	13.48425523	11.25618591	6.454434364	3.323266406	8.0577536	3.157040517	19.60956757	3.020534544	6.241345975	2.693242834	14.76152962	12.9190861	4.901978876	13.88466433
0.001	14.29723	15.0896058	6.056194926	16.10410445	4.103911167	4.852321108	16.89472201	6.786044542	19.0559879	8.117260947	6.789318996	8.831204245	13.96646272	19.03037915	16.94179292	7.563788077	8.374430112	17.92603102	11.14984019	6.445245606	22.98868809	4.097087929	7.124793741	2.114411616	15.44598722	4.047448598	11.07776416	13.50384903	5.80144636	12.99568035	6.713876846	6.845013861	25.4520983	8.882777407	8.843406246	8.268822485	13.54942205	6.604165801	11.25294185	10.47381279
0.001	8.96626867	9.914059348	5.817842116	3.800836712	10.62125277	13.9603808	4.140446733	3.811133506	20.10487323	9.705332438	12.76238253	11.36259212	7.408390808	24.3525751	12.61563244	12.87792506	9.378419058	9.176953045	4.568780501	5.874716351	6.817258354	6.964496036	15.57837017	10.84750305	7.422859899	5.076225618	10.51132441	8.117934933	8.377899794	4.925019865	5.009457698	4.102051489	15.16580318	5.931526232	13.24183782	5.098779536	15.59452782	9.556287757	13.34441315	10.52651074
0.001	9.178141349	17.31602518	17.06884741	5.834566761	9.853193249	3.148945581	1.750314184	5.959058374	12.15013596	5.795766845	7.40784635	2.395675221	17.49088786	25.63216369	4.931466045	7.97593213	8.151375088	7.054687149	7.489630398	6.122758997	6.031505036	3.21406749	12.02405793	3.611262745	17.18524637	10.72245771	16.65979347	20.43519588	4.1208477	18.13400249	7.513144171	3.452792491	11.94427848	1.88450033	9.172412758	5.590500808	15.1100172	21.32348551	3.127674944	19.56374816
0.001	7.176441561	13.57060815	14.66673341	4.958719082	4.109053738	5.780653274	7.516948993	3.9704108	22.31409526	2.548936229	6.981369189	14.94200562	17.11525443	5.973158897	6.314176318	16.76768311	10.64958624	16.75782527	16.55846416	6.511837587	22.29226779	2.646674119	9.798546447	14.32837165	17.38087254	6.414549334	15.41445827	15.76786796	3.247804248	16.21953784	6.037054076	6.715365456	23.62788366	6.071679959	8.356522106	3.743541391	17.49187957	14.89818489	7.886499778	4.41389874
0.001	15.11487272	4.183995746	16.5998804	4.792811094	13.2480187	10.55368397	10.085519	6.709695763	9.49119805	2.396220139	12.79785669	12.5236927	16.18766589	19.43893227	15.35250445	10.02976812	7.458369924	3.75278682	7.74369457	4.731353907	14.06607486	5.055898474	9.548124681	8.086442948	12.17570747	6.762144901	9.524639754	16.27192548	12.22101838	4.495634496	4.48145723	4.296153354	8.525516699	12.05318151	7.377061672	13.07771673	11.94298293	12.14446056	12.21057083	7.775166425
0.001	15.31893961	21.5463362	3.190315842	19.51794491	9.046176251	13.84641107	4.287502931	5.025102532	13.58771846	7.084760239	9.0196125	4.379488609	7.762950817	12.67681878	17.20583142	4.361777571	4.228873733	18.29998485	2.761520106	6.881795076	17.51811669	13.51595548	16.34609976	12.58283076	18.79215294	18.95104935	14.71908329	18.4642818	5.264319128	10.96510746	11.58664009	4.705923826	21.34496793	13.79358058	9.991581908	7.122976266	7.179828495	16.01445387	9.998422668	15.73134289
0.001	13.02029044	11.93171376	3.856668684	10.83822008	4.92706938	14.32712437	5.045614676	4.497556992	18.59692244	9.044680552	7.851805384	4.680277563	17.37395528	25.03545016	15.07623785	16.75231282	12.17798164	11.37942396	8.6551232	4.6911548	7.924950879	11.4430304	10.35992094	7.300499134	18.4615656	9.087605605	8.54044971	11.21428257	8.962476363	14.76448054	4.079031075	4.393228328	11.06248901	9.692577673	15.89024174	14.95810311	6.465421779	22.00339536	11.30575671	6.300367623
0.001	11.26545195	25.82292437	3.527070804	12.42914975	10.45892123	9.162266754	16.86800291	4.117960894	19.22183841	12.7170112	7.646580973	6.019966663	15.86356808	21.36898633	18.43665459	12.36345757	11.70152353	15.10328565	14.51543333	4.857726985	26.53261369	2.809165749	17.58351656	5.250013083	18.25223304	8.084056594	9.552831948	18.70033592	8.621114	18.84310332	4.081233194	4.123758623	12.68209706	5.515127878	14.57179469	7.624543174	6.55602847	21.00008886	8.913618396	8.977113831
0.001	14.19457514	5.110745432	9.463962058	20.04811536	6.945889848	12.25705834	11.29552765	6.790106867	26.63425945	9.54129834	15.61283299	13.87183043	14.47175778	11.66009182	8.004270379	19.67841507	4.496844729	4.324191132	6.510745322	3.465373174	17.70839244	2.300254524	6.535870362	6.701387991	19.79608974	13.12771307	16.3133038	15.22290458	11.38248887	10.63984867	15.35030702	4.495557238	9.571101121	1.872956363	16.68687793	13.66743705	19.838476	22.16125802	7.344709265	19.16270877
0.001	18.42627471	20.14993348	9.294140517	3.648504508	12.40718732	7.8681734	15.90387264	5.279332956	23.91220358	3.905912463	16.37059072	12.4270358	12.20419656	24.88243016	3.857212365	8.852388105	11.08629061	12.16461654	8.886112075	5.57659806	23.12399994	6.434755805	15.28294738	2.037110045	7.264500557	13.8667064	3.055485451	16.74400827	11.73452875	12.57970864	1.226854608	3.995584191	25.60092177	2.776288704	13.6334342	9.598277416	12.04090693	12.78956935	3.312787156	18.53498835
0.001	16.75614174	11.24009163	3.041155005	6.28825205	12.95317755	11.8558488	14.45170082	3.490704305	8.509701067	1.62725992	11.47389852	14.41588799	12.66103494	18.23075112	15.21101911	14.24696667	8.172485492	4.320138341	15.60579722	5.062792374	26.56524198	9.326716056	10.33178496	3.306408854	14.02408168	24.96949554	3.37365189	5.171706243	5.628239319	11.06819303	8.134524852	6.2695119	23.75903912	10.05135878	7.937931859	5.866934275	12.02451566	21.55245112	13.83049942	19.9832931
0.001	12.88052496	21.93272202	19.02267094	3.483960024	4.896079516	16.39442138	9.878892466	6.844361115	6.406410878	13.89407117	16.60696933	6.203242913	19.70675572	19.65521519	16.56820032	13.56772398	8.129337644	5.479925405	7.752767622	5.02634118	15.27466979	12.16021403	15.95896984	13.33506785	10.77347203	8.952498508	11.5906583	18.78196616	5.862601928	12.37184423	11.53804662	3.404669747	7.824486633	1.884217186	11.01965976	10.38041703	9.989492784	11.98078936	6.52888467	12.04587897
0.001	17.44304956	15.52257081	12.74891149	15.45388199	3.881563254	7.313563239	5.61078494	3.15184987	14.61397833	2.729306613	10.96465831	4.461351762	12.99203824	11.26297381	14.02016173	9.377905167	10.09368403	3.820384313	1.656603645	6.717252138	15.49196494	13.88763495	11.77068251	12.12260639	18.32262358	10.13218033	4.461140845	13.98949414	6.925672724	3.765431051	16.6999275	4.717871793	11.51508725	7.96550591	14.26461558	10.77758783	7.510697718	10.45936012	5.642173282	13.88800119
0.001	7.33435312	7.860521443	15.8337495	9.733682151	7.079000103	10.44374583	15.24155908	4.515688867	16.2646268	11.28241528	9.962595177	3.119492376	19.41383695	24.49780504	11.73409498	13.18141411	11.10259021	18.11578165	5.980821742	6.191455567	18.09472461	13.17418554	12.06608607	9.535382969	14.88533977	23.21126439	8.687286015	13.85573692	9.384907071	5.054818342	8.455460294	5.2386271	23.67172579	11.28044649	9.163998678	5.625641641	16.69828821	10.08516222	9.257966497	16.67921103
0.001	17.48172395	15.76686332	19.23914578	17.16985778	7.744583978	8.509941072	4.988043152	5.15803649	10.81217351	7.808225985	9.301239831	7.977268747	19.40085517	10.26077093	14.10298547	9.685134603	4.162689778	16.25932669	15.17817487	3.238714903	20.04287761	6.822517651	16.21117335	3.12008288	18.02912561	23.47239302	16.64592568	18.11758163	3.834863764	5.842909303	9.953135847	3.128199978	6.896715113	3.902923649	13.84607149	5.917962675	13.01876571	14.51665844	16.08452444	10.86223254
0.001	8.149178266	14.08512155	19.84751775	6.13639115	6.293196597	3.155831368	14.04429253	3.366456574	22.40905566	12.42637404	17.466585	4.165765227	9.108310667	24.55221035	18.17937503	9.112959322	9.724658581	5.340236757	12.74200154	4.845257794	24.63884131	11.43448563	16.12736906	8.53959058	14.68487386	18.60476989	15.33039962	5.768421042	10.54367676	4.063930621	13.05488085	3.287187153	6.480791615	10.27682542	17.55481675	2.024124867	19.66564268	10.78049642	8.238942419	19.75664024
0.001	6.586947004	19.26777481	2.723419426	11.06984442	11.60280617	17.8358509	6.369901535	4.634696301	18.07182509	7.131122642	7.196251701	11.65045435	12.20481787	5.413362968	8.813602877	19.07407986	7.01206189	4.56329799	3.851086462	5.198838185	14.82230943	8.067833125	12.05229866	4.804273065	17.11546574	10.35529587	16.65232009	14.18996774	9.987583709	16.46338579	14.3442797	4.630791941	17.20328455	10.51136018	12.32050542	4.723134662	12.55351401	21.76777127	17.01034325	14.91181047
0.001	12.5557592	21.02525948	12.75254335	12.8728535	13.7066915	3.050970373	7.95816348	4.878326061	26.21266522	13.12489323	17.1125004	11.9357061	9.957673546	24.2831482	16.79617948	13.57259781	9.027908618	3.056277739	2.24423141	3.456980723	19.58479244	10.06182546	10.7113034	5.302434388	8.39851959	13.92377506	10.99700476	18.76150652	13.98989243	6.008767714	16.48933415	3.377044242	11.87200648	4.136980379	7.611014902	7.4945072	18.07402343	13.03364981	8.782082574	6.076606078
0.001	18.17657039	7.77310272	19.77088642	19.66258859	6.217767988	6.857497732	6.719202351	3.702461911	14.36778063	11.94970094	9.636085955	2.086120006	6.574752787	15.48699615	8.656511125	5.252108811	3.496721495	3.858801204	2.188454057	5.607084889	18.78713018	13.69557372	9.089759406	8.918891186	11.58749505	23.07548099	8.171235814	8.996766228	6.330289698	6.26992963	5.73659266	3.9583285	16.58743916	1.669906275	15.21102051	5.317540622	13.24080986	12.59513709	7.183712728	10.20562191
0.001	8.962068709	4.566081381	11.92632289	9.066149748	4.516527964	13.03200627	5.090005927	3.869065458	9.337310137	12.31319968	16.15412124	9.011298339	12.00865061	19.96150007	3.958218803	14.9515881	9.552807124	8.502644537	10.14730822	3.09226386	19.01219755	10.0994593	15.18820063	3.780418705	8.861852663	16.71765633	6.576086417	7.676684449	10.50786761	16.38220312	11.02081918	5.305427705	20.01113668	13.24977922	9.609554729	12.00446474	8.093235121	22.99770293	17.75143278	8.709797957
0.001	15.09971554	12.99194323	13.5273039	8.591983145	12.64159448	12.97035029	9.150861588	4.64142471	22.50184747	12.86290162	15.91902879	11.10323901	14.40530982	7.545237	2.017188202	17.83000413	7.229164981	12.42522032	15.74702663	6.249333283	18.08656763	11.63471237	9.902253806	3.261027021	13.72133956	4.02350679	18.46859899	3.376036245	3.540961902	13.68892625	11.73442654	6.077739366	15.88651728	12.36109808	11.09902837	8.738022921	14.90436462	25.19849238	8.065437041	15.96736223
0.001	12.24654902	9.953231095	6.249568669	19.17902778	3.029264515	18.17248606	12.70957573	4.010757942	10.98911565	11.63459014	10.50799996	10.51597223	15.23236752	7.574470798	13.92489541	7.807939029	13.36685363	17.02351007	8.274819054	4.140564187	23.07385332	11.2182063	6.645245067	14.564334	7.684092548	17.95458935	4.075677864	7.56049943	5.820078568	10.855746	7.481195637	3.973941233	12.84029864	1.844448693	7.111307531	8.918959897	6.45469048	5.891893267	3.448427639	10.96375399
0.001	15.61915446	11.96679039	7.51962634	3.292827624	11.99033109	17.99364156	7.88705582	3.744303228	16.96529097	1.678871227	9.10388975	9.569785764	15.51459208	19.4441585	10.28876627	6.782720176	11.59198362	11.06787084	3.658491469	4.70997556	24.1614505	10.89379575	8.806606737	12.39252534	18.35837867	17.83883093	13.7545666	3.68655037	10.49600676	3.16425068	1.27065265	5.712157665	8.572487058	4.963360457	15.89712539	2.940552133	11.23745891	19.0174723	8.41261894	12.05433322
0.001	9.832565988	21.83552864	17.03049728	11.11881986	10.87475257	6.632214543	14.64583644	4.151888585	13.0070673	10.04208311	7.585811964	6.435001158	18.35625166	7.311379595	6.752906392	14.64656584	5.804907769	9.019560981	4.446370968	6.68614666	9.613251544	3.688192454	13.39713882	9.573097801	12.67712428	25.08400316	11.4545467	10.05108885	5.061496175	10.0124587	12.61283978	6.244717798	7.196815636	1.365149519	8.765846593	5.792643876	19.6539046	19.97397128	15.05130311	12.50385882
0.001	17.3618249	8.274976861	3.62963895	12.03723337	13.8661469	17.71489013	9.723696668	4.473561834	23.48120766	2.283882843	11.06503231	4.22461278	17.07364923	14.10380841	2.160533058	4.299548737	12.65613506	18.04577505	15.12009443	4.643067409	8.526659588	6.138866983	11.18054724	8.85886154	15.22221239	20.72525631	9.733698695	9.242927365	9.836858504	12.09023103	6.850065748	3.383847638	17.09931107	2.097214069	12.10380683	8.25184002	14.89941864	15.21976989	6.328127432	9.637812042
0.001	15.28506028	24.75891829	18.33821508	18.69911484	3.200394803	11.62295606	5.849169107	4.96084142	13.33993332	9.088317407	13.57518058	2.360262665	18.46515152	9.248466997	3.646840006	19.79310293	9.218361335	13.30599956	10.00612037	3.150274734	9.5393582	9.092031242	15.7004438	11.31402633	9.894747166	7.815432317	14.12508202	7.129582104	12.57321049	10.90923696	13.75404339	4.435698533	26.91322489	2.950557027	16.26677222	3.507233175	12.23565479	14.38192533	7.927111805	7.305558694
0.001	9.156236114	11.86461141	8.648489292	15.52296898	9.324462374	15.54531756	12.99335345	4.588099628	22.08330226	9.198609122	11.84305713	11.45021389	6.296452069	18.77998068	16.69452691	15.49367597	8.985674067	10.47471079	4.724896493	3.132854787	10.09556528	6.852718957	17.77264908	6.087740679	9.093068431	23.60747561	3.705425267	15.63537476	4.899261641	17.23931128	3.998642467	3.505127632	19.47005478	11.64199627	12.56121938	5.011827606	18.83872046	22.96555496	15.40127839	13.86711147
0.001	16.55526415	5.963884123	3.890716791	9.17711164	4.292599043	13.29091509	16.70638612	6.462828041	15.01019763	13.74777751	11.94644243	4.635421111	15.22501752	5.666401406	6.825675616	3.117528654	4.928060711	4.657181223	2.077758597	6.535620982	16.97718348	9.379103799	14.27305578	2.59963618	12.16304752	5.417149854	15.32291255	11.35381527	6.818385407	15.43192936	1.871941685	5.504769729	7.205976208	9.018929193	15.40026886	6.659609559	9.985807892	16.72561467	7.112068872	3.438318664
0.001	10.29473193	12.49368016	15.33701283	5.750109032	5.632168455	14.68186728	13.77150674	4.682008315	11.86576333	6.927593344	12.12720338	4.921692458	15.66646235	16.02790821	19.31496562	18.45881722	13.08672934	4.324297423	11.63820469	4.176611163	6.514369845	12.01714977	17.34091992	11.9202043	7.144166028	19.63194275	11.5651124	8.103682027	7.586777118	16.9174379	1.789374489	4.613248391	22.81807537	12.01839531	12.60418067	4.452845338	8.597155643	13.56203955	8.362850071	14.74859866
0.001	18.32443863	5.397088188	16.10653264	9.975913658	10.24177456	12.87622812	12.2982156	5.187568478	17.05397831	6.782629311	7.789301268	9.1318581	11.34932505	10.63242069	19.15727354	9.596809714	10.39083928	3.237839653	11.03156279	6.324013197	23.68631248	5.822689428	6.737616303	9.724304072	18.94010423	4.245742954	16.70719147	18.65320345	4.309787302	13.73933938	2.60556058	6.472618236	22.55178906	5.90406283	8.434118739	11.78866463	12.36001852	12.28381325	15.97440335	5.394646812
0.001	8.254005981	17.11466411	11.6851035	11.36984366	5.648496223	9.868286778	16.13930134	5.849904386	8.12228081	12.55080457	11.56440875	8.552863652	13.09277159	5.914648828	19.89037231	4.120145476	13.8845334	3.215303881	3.647115054	4.989188496	20.51746552	1.518608368	8.455281168	5.313188815	13.31670084	13.95304527	2.886566162	19.94077352	9.360880778	5.248781155	12.13694688	4.446614203	22.41822683	4.04201976	14.81562019	6.056549732	14.03579275	22.12665852	6.565542836	10.32506736
0.001	11.34494314	9.568081671	16.18213029	12.25161685	3.200516337	13.10487813	5.587800804	3.270728177	20.3304397	9.361725366	17.32117752	14.11858586	15.00792065	17.89511115	14.03537344	7.931604061	3.150200964	16.19786911	8.82643306	4.765484308	25.60163705	2.869022084	17.93507804	2.933056927	6.490006667	21.21369926	8.998786782	4.546892341	10.70633934	18.47102118	2.467151732	5.418807445	24.59423596	6.219252303	12.85523413	7.181914012	8.346111251	17.62791647	18.98787011	8.352777293
0.001	18.35605792	21.10587098	13.07200122	14.4801282	11.23651974	15.49379572	15.8603682	4.672506711	17.0417486	6.454641276	11.35212544	14.69594104	18.09865335	22.23486761	15.53319052	7.930152659	6.475627269	9.722784743	15.72700504	3.435611711	8.608900828	3.564291236	12.87207231	12.90379412	11.06748267	11.20650345	16.82159814	3.969146916	9.215179257	4.358166261	10.64480692	5.895297533	25.53349105	12.84303079	6.931101434	10.63679216	11.05184112	6.690249339	15.82005029	15.61287449
0.001	17.67015693	17.1270478	7.581214614	18.26527346	3.272584144	13.20833446	1.738916631	5.786928645	9.260741786	4.165101058	13.56315657	13.90191686	14.45938696	5.061069747	2.813238081	19.34544004	7.377079617	11.88846242	8.742681233	6.334215849	17.38858374	3.068685505	7.781151437	3.108049337	11.69544663	16.14792216	10.02203798	14.8672736	9.867141933	3.032176574	5.297304559	6.053400443	26.55724799	10.08097751	8.929465141	9.013414228	18.31173062	19.16020943	5.882235455	13.7914643
0.001	15.10866648	25.3260523	10.77034552	16.36307738	13.4833774	11.7912996	7.420476828	5.05507915	20.20537434	12.87145546	14.60409009	2.410450452	17.98402052	17.84135295	8.577050149	20.09713797	13.52458354	4.384850333	16.60949103	6.538322312	13.99352716	5.912028849	17.28859157	6.854500891	13.26720468	17.32829009	14.73341422	20.27908798	11.8343902	8.222626611	1.9810302	6.723375058	23.74906792	2.619798745	13.37953622	2.456832658	18.71522985	17.94692404	9.212685925	12.17262265
0.001	13.72028073	18.40333842	19.99940626	17.91553349	7.102680068	6.33668536	5.972783053	4.719970408	10.49173535	13.5856983	14.66994719	10.04004564	13.82257841	11.67201284	18.92296967	10.76052031	6.21168153	17.26787566	11.33432564	5.339611392	26.08526082	5.349218173	6.23641053	13.54332691	12.49686581	9.998570907	12.77673904	7.068119811	7.920009501	7.39366502	5.1617622	4.920322672	14.90893912	10.50448486	9.345016894	6.536201525	16.5417538	14.89285479	8.97890961	12.85307516
0.001	19.66378462	9.778315214	10.85036222	11.13514265	8.299422719	10.35585353	5.654809748	5.984501132	24.37246212	3.041586433	7.297268957	5.868902094	18.21394256	20.26491009	4.232313073	9.552083489	13.1528364	18.69414107	9.716073644	6.244562847	25.15338127	12.69947858	7.876505361	5.485482572	19.05135959	11.14573709	7.26439187	19.79536167	10.99716819	9.599300184	12.70638017	5.563626199	19.40697656	2.362638059	9.48784326	2.929624851	14.1421507	19.04046482	6.140219227	10.01776061
0.001	19.13708066	12.50695624	5.141888584	15.36004894	13.17222224	8.899530167	9.755946517	5.793000236	11.93679441	1.390007843	11.88835905	11.39548122	15.86429273	15.25817187	19.60437298	8.539764348	6.423344276	4.261630124	2.509066192	3.305342909	14.29481478	10.59684319	14.21920754	4.110237777	12.02809735	25.31445622	5.613024559	9.34198349	6.741031848	17.1602155	13.41388761	5.755252197	12.08615073	9.949104611	12.95890971	2.061502815	11.672875	5.443145564	14.47461727	11.51149965
0.001	15.42541178	8.508254449	5.299030649	17.87900464	10.77861826	11.21436977	15.56912341	3.584579187	13.64746458	10.68983836	11.24996173	9.012819108	12.38475677	11.71104804	19.99532989	17.9992963	6.394909326	8.528418123	1.93984915	3.852245529	22.62160478	8.785261379	16.83693589	5.973437358	7.632096448	19.43356648	8.479235584	16.16000022	13.02266059	17.98383429	1.803190285	4.069265781	7.554747407	5.154215835	7.672670413	2.503233165	8.649623701	19.41274006	4.682743368	5.27337127
