#_prob	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8	var_9	var_10	var_11	var_12	var_13	var_14
0.001	7.138517484	7.94439	7.669120512	9.009259558	8.111986611	12.40960286	5.820224015	4.60310555	19.42852004	6.809900532	10.495053	13.56472885	18.43590847	8.666940341
0.001	10.90285471	8.025907609	7.953586092	8.310576198	4.916822829	13.60294719	10.22264715	4.786071197	20.74166815	8.976439306	15.50331659	8.067928056	18.28920855	12.58024784
0.001	16.44132691	13.60581084	18.30059732	10.68791579	4.074388088	10.50461124	8.174395455	5.036347204	11.85560216	12.29627874	10.42402656	7.904040708	15.66731895	23.27395466
0.001	11.49678897	16.04928306	7.957787689	9.834779128	8.999491306	6.924405417	15.46876046	5.396392212	8.99722844	6.131441697	16.76840955	10.4326077	18.61578608	7.495795789
0.001	12.52534161	24.19149354	4.603386187	7.317618232	8.36706106	14.92272363	7.266068792	4.535395762	7.905480928	9.677397795	6.02118588	4.14025063	13.35690262	13.36901403
0.001	15.21835298	22.34606917	11.39378809	6.77832766	9.367840527	17.81345555	8.695621782	6.506466231	15.85233487	12.6582849	12.11301905	12.81031607	12.56445048	21.28515332
0.001	7.637574458	10.48115118	4.59080746	13.24024858	4.54238414	17.95688079	9.872657806	3.638914316	17.25482396	9.814792763	14.77671717	4.886273901	18.17003626	10.55248841
0.001	14.15637588	14.23047761	16.60346629	19.31790739	8.552131083	17.56935286	13.14363022	4.816943817	9.881386778	11.27369532	6.425930722	5.729268064	14.26582264	18.33932193
0.001	7.40547975	18.33260878	12.2873064	12.6513906	11.52033569	7.564012808	10.65243392	5.668184286	12.50275023	9.434785437	15.80043203	11.86002941	8.871675598	9.091839155
0.001	14.97876127	12.77016791	8.645388867	6.750351269	7.763722156	10.70298374	7.989538799	5.803115062	16.01879821	5.797440015	7.603311185	13.22928762	15.06504334	19.05779619
0.001	15.41753908	22.71142039	16.85852605	7.353786489	7.02033484	17.67567439	12.43662069	6.304497192	15.59204175	10.46647605	13.53198604	6.573184159	8.503795139	11.87991017
0.001	16.19663429	10.93736141	5.572962385	10.29446543	5.060956921	7.247414743	8.716201144	5.131978998	23.90688448	10.71022412	9.553301893	12.26276249	18.69720862	20.06562599
0.001	12.57512572	16.26023816	9.00214786	12.9768373	12.1846882	6.840705931	15.10343434	6.506021249	15.19398065	2.756379429	14.38247525	3.701605419	16.39712666	7.909846016
0.001	16.8258723	13.54266977	18.44720902	14.75732612	6.077453805	6.325488041	13.25122023	6.271963552	10.38040736	7.219626028	13.37844625	10.39615579	12.35700123	23.33462734
0.001	10.80577551	10.47131751	14.91405593	18.90652496	12.27282377	10.25347475	7.487435146	3.406215508	24.16421595	5.705863818	8.243581907	5.124852208	14.30463761	22.54779531
0.001	8.947828813	13.35760444	14.52905247	16.09035671	8.194286646	7.867651658	4.408378245	5.675156784	19.54009433	6.232914273	9.724171916	6.352377648	10.54953173	23.96130719
0.001	9.480005731	20.38429822	16.11266106	9.616940161	6.936770889	4.230981804	8.32051199	3.648017368	16.3277779	9.13668031	7.466797409	4.533779051	17.19587557	19.7152176
0.001	16.04012774	9.401791619	12.23356481	4.810258757	7.046212734	13.70282158	10.42662755	4.180275683	17.11055121	6.978937185	11.64666927	4.890077479	13.7810834	23.09634557
0.001	10.76671773	6.826637369	8.937356104	18.55764769	13.31740325	5.9560666	4.947773685	5.473136045	8.513981853	2.473866453	15.16743897	11.84938904	13.02004404	12.28196638
0.001	16.1301941	23.80541863	5.920283569	4.880564364	9.95043558	12.28219617	11.53951193	4.435924846	20.90995842	6.755604827	13.56987539	12.94860428	13.36845546	24.44713897
0.001	18.28623779	9.767355043	17.08492569	17.99405539	13.27412277	5.626069332	9.996432218	5.978063187	11.3715701	3.485156615	11.03317594	11.24674359	7.314802644	9.427536327
0.001	15.69969941	17.43699798	17.16738627	19.87272765	9.361788686	12.68473878	6.058350173	4.180184717	8.53789081	9.364320745	13.87611522	9.923203913	16.28597043	9.844202034
0.001	12.47550943	23.21998959	18.56210918	8.329609798	8.022014683	9.456369158	9.987064162	5.772075203	8.570054873	11.7811676	6.540942294	9.519119006	16.88623899	6.638892742
0.001	10.94642324	20.20478686	4.590256266	16.5996903	6.304160982	12.27419397	12.16809148	3.850756869	7.118829666	4.922572444	10.40836367	10.02058577	14.37925802	17.58480854
0.001	10.7905208	15.42982166	17.43716758	18.90499877	10.26106549	13.39813762	7.040389037	4.455507294	10.13363031	12.16102723	14.11220184	7.324999634	16.87255327	20.08387374
0.001	14.30460821	13.46111936	4.791370291	13.6643428	8.438758412	14.68543571	13.05042025	6.226259534	17.91771289	6.926016322	9.337382721	7.837788981	7.718801466	13.32254531
0.001	13.91395619	7.843774561	14.60386369	16.42692158	6.117657653	6.092059486	5.36556607	5.209366278	22.96545163	4.949633834	13.26844767	11.57159037	8.348815329	8.129942993
0.001	16.60634178	16.89426266	8.508574036	5.869437248	9.576539492	16.46335509	11.0938934	6.596433674	17.71361594	10.19671059	9.281448241	7.872524974	12.0535727	16.24438471
0.001	11.74502482	5.42855114	11.00284236	11.34324271	7.017347823	10.77198962	5.624233714	3.86060132	18.49859604	7.72930645	10.92948189	7.849181139	11.31456096	7.061647406
0.001	13.15156066	7.678308672	8.593506559	16.09291745	9.916919194	16.92619706	4.154490934	5.517650541	17.54770076	8.787051054	11.62835812	9.116775798	10.54508443	16.08161637
0.001	15.23376407	16.04909018	15.1818711	19.02863701	9.10046602	5.654049778	12.07811181	6.460925224	19.04502865	9.47650665	9.1903694	4.199878428	16.91985046	17.98065245
0.001	7.036142583	11.95009184	12.37395655	15.58411345	12.28011861	13.93724108	15.62300582	3.171147679	7.322867431	6.153157285	7.90300774	4.56046719	9.990092766	23.73080472
0.001	10.6214789	20.98684443	16.02526699	15.8676892	9.349613116	10.45302405	12.27282616	4.000658785	16.32029622	4.881694405	13.34551885	5.695612026	15.27306604	5.767540222
0.001	16.03434488	9.53473582	15.42999879	7.81052261	4.517149602	17.69431004	3.09673777	5.411649064	11.25031064	10.82198272	13.92891111	6.412857434	17.37131129	23.82018698
0.001	17.43240028	12.7013819	4.759580465	6.324827824	7.640315055	12.21638476	9.939801743	6.107375308	20.28451515	12.89081921	15.08243867	6.668408329	11.46917201	8.033243958
0.001	14.03611855	12.39791632	3.027770084	8.500775253	10.96476161	6.405514062	3.817238588	4.635481162	22.75587523	11.84353497	14.68973567	10.18935223	18.76144409	7.22673659
0.001	15.1813758	16.04797012	8.342233226	17.82279827	13.0175052	6.575639848	3.112095428	3.425527694	11.58530014	6.370202187	15.51265782	7.005339809	11.61813049	23.91391271
0.001	16.28233528	9.52829344	6.326999283	4.376032163	6.43095875	14.6352374	6.787842667	5.239757303	7.871692552	12.54216626	16.68030511	11.1254104	7.30816246	15.73124439
0.001	15.14372358	22.6958604	13.33445149	5.59514684	9.046493298	15.28219309	7.143690776	4.747844218	9.888409338	12.12293971	14.70067982	3.84688239	12.06741415	7.330767718
0.001	9.032525105	20.44768432	4.093283371	18.42832422	6.079138931	17.88094911	14.00368493	5.428981753	8.06324866	8.144268511	14.02722658	10.74349424	14.65875778	13.20746505
0.001	18.38390488	8.238732792	16.90975811	11.10395493	8.085958684	7.435936198	6.531477084	4.326384792	18.59483732	2.01869186	7.082697105	9.694140827	10.44431699	14.78256596
0.001	9.125170266	15.23596349	7.661607593	12.32313239	11.40177072	14.34683697	14.07846537	4.930966621	20.54018525	12.78567581	12.22410436	12.27739459	15.59606822	9.740434173
0.001	12.25301017	12.74645662	3.277028698	6.833946569	8.471825749	15.3720424	12.00757156	5.100588852	23.64834435	9.821678449	16.70229481	8.582214486	7.017764244	13.06553541
0.001	15.87137072	24.26158002	11.73094426	11.97853722	12.76637774	16.48040845	9.60085899	4.481468974	10.56387357	2.944285281	7.375799331	11.15123127	9.131880076	10.08835774
0.001	12.51983079	20.02158141	6.778367948	12.6280553	13.48393843	17.82780249	5.849821254	6.122674219	18.89943987	7.305346547	6.122893223	4.859228168	17.76997918	7.801413958
0.001	14.27983873	5.115387978	6.80829135	10.32051597	4.200182674	13.98236442	12.67346549	4.136075786	8.987384648	8.073000667	9.851492542	5.192003245	9.402259808	6.913250427
0.001	7.221027244	23.9415138	11.01059316	11.00647833	12.15401023	5.385213643	6.745563144	3.327013563	23.63563784	2.702512512	8.991696157	6.270076108	18.69419506	13.5826962
0.001	8.608444521	18.50304045	7.348046326	18.80256051	8.30443503	14.65031836	9.407997416	3.635195257	13.65362722	6.843983997	9.277627661	10.39459197	18.88740036	22.29844879
0.001	10.90801933	18.12094521	14.24583676	6.532951638	4.885520202	9.784259671	12.13400271	3.979034184	18.63570487	6.163682063	7.407967754	6.116334179	8.687853707	13.07533328
0.001	9.180810356	19.86866333	6.047035783	13.29246227	13.78079212	16.33467774	9.828540545	4.973372899	24.63116019	3.721569066	7.508524658	4.853528444	10.03733916	6.685781941
0.001	8.736397977	13.00656197	14.26967774	4.557679252	11.43532419	12.84647399	15.27107982	3.541650263	17.34467874	6.829141414	8.640038932	9.30078448	16.68081972	11.54710938
0.001	7.573788235	19.18736952	6.594831302	14.69010913	7.495182641	11.06719019	5.106235287	3.231703037	21.20047518	7.123347347	16.63434856	10.66911032	9.853906839	22.80562117
0.001	7.215053929	15.20134205	3.335870671	7.825810676	12.76210389	17.6863509	6.153864385	3.954860525	23.2445864	6.129099664	10.7579179	9.223370293	16.66715021	18.007118
0.001	11.5192648	14.81754545	6.915642566	7.126644032	12.48494667	5.806281617	15.10428347	5.477414582	19.8308058	7.932255289	9.933980912	13.87950894	17.98144723	16.65630729
0.001	14.48075107	11.50937676	5.303731985	5.299394121	12.75687559	13.68849154	13.85089244	6.905759357	11.20374409	5.645200205	10.13423205	6.790007505	12.64397168	23.26133383
0.001	12.92876907	18.62841192	14.97123003	10.33955221	11.53490857	6.900930182	5.966523154	3.719147466	13.26407037	10.68721438	12.38878283	4.029465058	10.76413997	18.4976696
0.001	12.05472202	12.85095981	15.30384922	13.86689145	13.59513287	8.979039137	5.008043596	6.661584521	24.26950794	10.12174257	9.463234305	9.364918674	17.7396066	15.38952821
0.001	14.96146524	7.48714914	5.569230443	17.85111857	8.584886877	14.6996787	15.17344588	3.243236792	14.18224941	9.839037866	16.68768182	12.8447001	16.09243619	17.50058506
0.001	13.85018328	11.24940746	8.306056164	10.17034824	6.223233959	15.28898611	13.6511376	5.577836267	7.237524413	12.86160092	16.18513743	7.052997167	10.11855367	6.753702242
0.001	8.418250905	9.392960967	9.06670302	11.24449328	10.65742916	12.93004446	3.6746006	4.630776423	21.88700285	11.54738528	13.90710842	10.46993245	10.99380673	23.11458817
0.001	13.38939055	13.76314817	17.37680464	11.56517561	5.821858797	13.39311795	13.41540934	6.273245271	11.07779616	9.239870307	9.630749231	13.46307573	12.84455008	8.895667214
0.001	10.47510214	12.47419507	8.004823831	7.318390471	6.235186517	7.461115935	5.687910451	4.327118525	21.95827207	2.543469511	13.94300572	9.205399172	10.35306704	9.213287696
0.001	12.45359531	21.27560339	9.833576509	17.86761724	6.92434312	4.414502991	5.075016148	4.719592766	11.40182507	7.908637726	13.06017548	8.696635251	11.67814524	6.344867539
0.001	12.94419712	17.75130157	9.212015352	18.50214439	13.745392	10.70619829	7.554815645	5.773231534	24.87096705	6.278978245	6.300336349	11.44007659	7.59392682	9.14283863
0.001	8.46474736	19.67724686	7.883132736	13.2878913	12.69763733	9.060555373	13.67693819	5.02069869	20.43092492	2.271168185	11.5347531	11.51031122	7.657760016	11.42347889
0.001	13.13133508	16.40983182	4.088897953	10.23863285	12.07024732	10.39468979	9.669376367	3.315283584	10.94994174	8.026332394	8.987552191	5.202329603	13.92981268	18.32663514
0.001	18.96847475	9.549264679	18.37577651	13.68059902	6.209591444	10.15215174	10.23059953	6.055830124	11.57004009	12.53218181	10.05917759	5.643803298	9.402298307	11.91695868
0.001	12.82144837	8.8026141	4.406902077	8.122395262	7.323234116	11.88000469	7.343459819	4.398133165	20.04671422	2.396726596	13.80913004	12.7325613	14.16222021	6.973611663
0.001	14.51985695	11.24022958	6.560684906	4.589503556	8.165358574	4.214243884	9.336218258	5.070151555	14.43576316	2.261617704	8.402915308	7.970604641	15.17135316	17.59625528
0.001	18.92470395	8.42010973	11.75099163	7.377895514	4.871459772	11.50023097	4.5873134	6.221957258	22.94998158	8.161192661	14.24753506	8.037646322	10.84036488	16.47721601
0.001	9.144506351	11.12773654	9.926853329	10.46313338	13.84564665	7.457356356	11.48850866	4.910551335	23.08839537	7.213964607	16.4804955	12.52798012	16.07325707	9.068276799
0.001	16.42399119	12.34528257	11.13773535	17.38167035	11.8765872	10.93420998	4.205403281	4.158154801	19.10183215	6.924523288	14.18354225	3.278914984	8.081257611	5.338510761
0.001	15.03431151	19.60669736	5.282119088	10.81133668	4.180676787	15.87547007	12.84573837	5.507365507	23.74641444	9.261901301	16.0545597	12.97108307	7.17381904	13.54851952
0.001	14.05727981	11.94527595	11.75830789	19.32946109	6.536577536	11.69393699	5.098443536	6.773811302	22.05643454	5.211929357	7.348227526	5.285911786	18.57755831	20.14750299
0.001	16.78056126	7.73550896	5.657475336	13.46802573	4.039401968	15.97107085	6.752507341	5.758809888	9.159261891	8.690611391	16.05403829	7.963307311	9.683935931	13.05591428
0.001	18.73258862	12.67170967	7.784305547	8.511395971	10.60998125	6.069443173	14.48901159	6.498501636	19.16049695	4.191128011	11.2462607	6.493030327	10.02466234	10.0761304
0.001	8.673465989	6.432177045	18.43361489	18.97412433	11.55473364	14.27121909	14.68132896	3.445888557	20.28152295	12.42019426	16.60916856	3.891976996	13.17263872	15.51968015
0.001	12.3688351	8.533393714	9.369285262	19.04639532	6.468564357	4.708284091	5.734248959	4.603146268	8.835060554	10.99491905	16.82436565	11.21549222	16.93686578	14.67615218
0.001	15.37614168	11.27715876	3.641439771	6.455635999	8.740412894	8.186582136	13.76149319	3.529152065	8.613285602	5.982493119	16.29268345	6.205811956	13.7270521	18.50158188
0.001	8.35050907	23.48146557	4.990014446	8.269870844	7.386703181	14.98523012	9.97455318	3.519999623	12.26215167	4.331023311	14.68110183	11.81646475	13.88117843	15.2620439
0.001	14.35267137	16.68586965	13.59952076	15.67693683	7.184862057	10.42959985	11.69459047	6.228357461	11.73777438	7.727430752	6.78711268	11.75623689	17.5848456	6.067601901
0.001	15.26519556	23.02321033	4.469255774	6.310086982	6.19387966	16.09325045	10.23325568	5.811640973	21.51450987	3.185671587	11.73381653	9.628239937	18.0703255	13.49665178
0.001	14.02284554	20.69884122	9.851129801	5.328731299	9.773206947	8.097838829	14.05922166	4.741088962	13.39678808	7.659908863	7.122577025	9.802094614	18.62702771	7.677220428
0.001	15.90189682	9.923888323	11.91778391	9.401078894	11.48943851	16.57023218	12.55256672	6.594816848	23.53583409	8.724698116	15.18704826	3.29671263	7.401279319	18.56610771
0.001	9.804508079	12.38644241	7.857892591	5.737077026	5.398752442	13.96418369	3.632105593	4.294182996	17.13973759	12.95033453	12.3748874	6.855826581	12.76407692	8.773897011
0.001	14.34348816	7.399772045	16.43633815	8.490109693	12.03923906	14.91828151	3.898609639	3.728524495	12.82330081	7.017925035	13.02684505	12.58032051	8.790030235	21.49128153
0.001	9.464074602	13.70999116	5.389266093	7.97654283	4.966200785	10.99730928	15.96487757	3.108981104	9.042077118	3.173235925	8.784160031	11.5966076	17.74372575	17.63239839
0.001	15.27597124	16.56477106	5.245127512	4.084129928	9.739783793	11.70258212	5.031358286	4.667306996	10.82126025	11.19423149	9.938905851	9.985767543	13.33791037	9.024284083
0.001	9.249657095	24.72786887	18.27860786	19.93148129	10.27653894	12.23662755	7.354207135	3.525731034	20.88225964	12.69153348	7.120320822	11.09592965	16.93515915	17.63256793
0.001	7.862705734	11.49099581	5.190554902	16.57278893	11.64465848	12.56441075	13.0737217	4.550873134	20.69622013	11.31646931	9.884988949	9.486375466	9.75867773	7.58841386
0.001	12.15704262	12.37290899	5.600804633	19.17575931	10.72096912	4.091732271	6.820102152	5.46395957	15.81349168	2.597533502	6.455540977	4.65229898	18.48845113	6.854516869
0.001	8.246327076	14.59458642	17.4435712	10.76809591	5.014316772	8.705863781	7.996761382	3.195293142	7.750904087	3.290322053	14.45956791	10.22476243	13.83473924	21.47408312
0.001	17.22041995	10.8043455	4.155570457	14.55149084	10.49574176	13.65752807	14.75768682	3.674533405	8.090663856	12.37228773	15.69293026	13.35259659	9.494279303	15.80476354
0.001	9.399403583	24.4398593	11.56942933	17.03435592	8.836553094	4.132884775	7.71688073	5.40697369	21.28584772	10.29326889	12.35998106	9.212622209	9.792662076	21.81074104
0.001	14.49158205	16.5006888	11.97112178	15.70348593	10.57968961	11.1179872	5.351616781	5.401216291	16.42206903	5.481630158	12.69353006	9.681270892	16.87949928	9.020138535
0.001	17.71816123	17.46052857	6.144173635	7.90328924	12.51378147	17.5116886	6.088339229	4.470391667	17.43477902	11.8650496	9.076846298	9.107216135	14.0940981	20.39635147
0.001	14.47615626	23.76844759	3.4667105	8.907844901	9.024776118	15.24102565	9.124413216	4.917778732	7.348112946	8.007702101	15.21436717	7.125046632	13.01498603	14.51657723
0.001	16.07804697	19.65121208	18.42364025	19.21819125	10.87634951	14.74077597	9.483252446	5.277378935	23.18068509	11.15303407	13.71703553	7.359145728	11.55129153	15.92523048
0.001	17.31401576	11.73589906	17.57760698	14.35875106	9.715203109	5.871444502	14.14557565	6.619870061	16.84970302	9.606179503	6.841183577	4.927887542	15.10486775	6.544397929
0.001	7.139475639	10.77930056	15.4968718	5.426186555	5.107307417	17.05521879	14.22907262	4.493459413	12.28332537	2.958101536	7.269764959	4.030716716	12.01733846	9.50786396
0.001	11.4486967	23.9388694	17.07894841	18.9181947	8.273636294	16.81374829	10.56189693	4.970666376	11.15576423	7.377234799	15.63788427	7.161681526	11.29406623	11.75226683
0.001	18.67486772	12.86581302	5.279220791	18.83477793	10.18527971	17.7537438	15.14638112	3.725793085	22.81346264	11.29667656	12.18029649	4.913441091	15.97535837	11.98563492
0.001	15.30608945	14.45824886	11.60438911	10.54055497	9.284413273	17.64550575	7.449757403	3.338795459	14.07159724	9.533884873	16.35765029	8.759569037	13.51995796	20.04256696
0.001	18.44601175	13.90823593	5.640032196	16.36935479	11.65902858	10.12950581	14.6919236	4.360677359	12.18232771	4.68621031	7.760702478	5.066504544	8.063853658	19.0183913
0.001	11.16116947	23.70340249	10.60899977	17.48844345	5.108125607	14.52583933	13.8133341	6.138407268	24.01905561	8.690409858	13.54822208	13.67386122	8.305778905	12.78087008
0.001	12.32282173	19.52688989	6.762413475	6.243383332	11.41392352	8.817500198	5.59820745	6.020933923	21.94461421	4.724867336	16.87271297	10.28372584	16.42170382	10.07643207
0.001	15.94246613	23.93596886	17.07329396	12.29446594	6.43455647	16.47076034	13.31866533	6.592295965	7.511540124	5.782496965	8.475331008	12.22745655	12.89032066	18.79779103
0.001	9.077280139	9.281593952	11.27463685	5.447601508	11.4622677	15.26569061	14.39159206	6.991303717	11.6613672	10.08934646	11.89332134	5.655270632	18.50189342	19.68043266
0.001	12.10200308	20.38214636	16.56034782	5.467801056	6.283698593	15.04047347	4.973683007	3.675850943	19.84138342	8.912761734	14.77759874	4.697908691	16.88349708	8.058818053
0.001	7.202589903	8.842662977	9.719164558	9.554109901	9.205116741	9.258616866	12.67637628	6.043307227	23.44320236	9.018096513	16.52882978	3.507537351	8.723557653	17.48338067
0.001	13.45887306	17.17364965	15.3727325	18.34152538	5.231871427	5.397756098	3.23898653	5.972870844	15.01057635	4.924769612	14.23455086	8.106635502	10.05241814	15.23234941
0.001	14.68970651	14.05415834	8.329341802	5.509103682	7.236206049	14.01386238	11.58927295	4.648778272	14.33253383	7.072843623	12.22110007	13.26311799	11.44204821	8.411039075
0.001	12.47802411	15.87748435	11.36126623	7.515479691	4.773297345	4.088039118	7.540063883	4.103316661	12.11574207	11.20876	16.23272892	8.938051738	15.59096388	20.70261118
0.001	16.91368993	23.67789755	15.19804069	15.74954765	9.669077345	10.24526335	9.456976046	6.09976355	12.91155636	6.233886887	13.37135216	3.398612889	17.09447402	21.49683581
0.001	18.44207757	19.31592716	15.36382166	10.3085696	9.905990504	7.07481979	7.088494964	3.740355759	19.60279903	3.754793047	12.19457904	3.846508708	10.34801133	11.06467102
0.001	16.93734157	5.140674111	8.144332643	9.027581046	9.635857435	8.838049675	14.36899007	5.184491459	22.78051017	6.073231472	11.21918514	3.586883044	11.79343032	19.98662327
0.001	18.23131072	23.96275734	7.273711362	4.299801527	7.309038458	15.79465097	15.09065492	5.776455329	8.009461309	12.84281359	14.47614351	13.72949146	8.891486006	24.31485452
0.001	16.6168053	7.453660966	12.08857554	10.86481366	11.79923051	7.173787295	9.825133333	6.728672027	20.13161255	8.714723858	16.34279358	5.27674479	14.66023815	17.21107468
0.001	17.3701532	17.28402818	6.386123357	17.35104267	4.57291255	9.357617689	14.99123947	3.134227374	10.19057394	3.25657226	11.79210804	5.199934296	7.048150284	21.83844751
0.001	16.27165205	10.44666826	10.36645876	10.66350104	11.64145554	6.981936407	3.310813805	6.819954948	17.78058755	5.144624567	14.66860965	4.24530238	13.75411719	22.15033693
0.001	10.54628086	7.204451496	15.53575355	18.0839873	9.935482161	11.83984923	10.31686574	4.304646838	20.11833748	10.07613078	15.24034007	9.557948128	12.29796402	23.45458064
0.001	8.07835961	23.3315541	4.105213153	14.82235628	9.754607749	14.59995585	11.38129094	6.976823745	9.419591363	3.872714323	10.78937796	3.707837567	12.7354718	9.220069349
0.001	12.214973	23.14430949	11.97233906	15.82937921	7.196079584	16.75794383	3.856427462	3.738371677	18.03265194	2.447926658	8.592946828	10.70202585	7.789802275	10.31151875
0.001	13.19638563	22.70357392	13.73147126	6.304288086	10.09665743	8.257792464	7.691336555	4.126699803	19.56268989	2.221210815	13.31290866	4.300743829	18.34130171	20.98709881
0.001	16.15401675	19.21624707	7.228068001	8.932070809	13.23019218	11.76489404	9.47054737	6.653689193	14.02621171	11.5859996	10.12758432	3.40796432	14.71735957	17.23928884
0.001	15.15614041	23.96268178	16.30943729	4.121943474	9.237973083	4.210674145	3.844256871	3.590107989	21.02909705	4.45327524	14.68004434	8.880698093	18.39056089	13.37133829
0.001	18.15585896	17.82818344	3.529759199	16.22251644	12.18180735	16.40058473	14.37645659	5.448074963	17.97660903	8.841486956	7.502449657	12.93435642	16.35570159	19.590385
0.001	17.90260167	10.18994549	13.61295939	10.13799259	10.12021841	13.60705008	9.358624159	4.745446963	17.11251413	2.015405446	16.92089671	6.312375055	7.012439026	9.130146475
0.001	11.88518332	6.136758609	18.7781394	13.30073669	8.74798594	15.33325756	12.51051262	3.15923049	21.03587601	3.560597753	10.89897481	13.79761675	8.36960783	23.04334117
0.001	7.398365438	20.66748319	7.832979789	6.779287966	5.512813716	5.56247825	12.82938825	3.519145695	12.94086392	2.169421817	13.67755795	5.318775453	13.17444353	12.60427254
0.001	12.13855959	20.5473757	15.88369597	15.56642835	9.681599995	9.158764212	7.026734991	3.368373789	21.53802726	8.393932379	8.163586101	12.1904173	13.61428191	13.59806247
0.001	15.2110646	20.59771016	14.89064376	14.88560258	5.473728196	13.66859393	11.25191986	5.539034848	14.93729582	6.686648465	16.47700447	6.109929858	9.727272584	5.950283202
0.001	9.548830554	21.85938792	4.439871655	5.175962308	5.508678445	7.414726704	8.513862312	5.267321182	21.91256224	3.408535109	13.98934332	9.754970113	11.96112855	18.50007013
0.001	11.92321973	15.18861055	12.37236843	13.42165956	5.519443137	14.08520369	11.88563372	5.020466991	13.11606831	11.81248215	11.6912446	8.910772195	10.10598112	12.79243351
0.001	18.06032737	9.975294938	3.128030271	13.52407986	9.256316601	5.772054771	4.373467215	3.713899429	24.02364736	5.983139524	15.63984675	13.40259311	17.55485374	16.22847894
0.001	11.61349711	6.701760516	8.087588221	8.225105916	11.05827688	11.39254344	14.49534532	6.887246157	15.14571755	7.877912149	8.092817678	6.949459936	13.13966462	18.22372272
0.001	16.80073321	12.88205116	11.73334502	11.37959228	11.61158977	5.091129373	15.98650797	5.72316665	22.24686101	5.208209679	9.323245011	3.174686128	11.42199195	7.280063349
0.001	16.96625597	19.07705976	11.04840139	17.07708075	4.138501409	7.128868403	8.680739557	5.538983748	9.180667823	7.726576582	13.21616089	4.398536697	17.08183879	14.57974213
0.001	10.13326231	19.65468797	4.753390351	8.287338467	8.894018189	13.24010549	15.49568916	4.021233362	22.37121328	3.590861701	10.69465698	4.716740941	7.713802507	17.767325
0.001	7.789225464	6.234811475	5.090035183	10.2246291	12.05313958	15.73839801	13.95248347	4.215918667	21.90895423	11.26835855	9.71939159	7.521923658	8.344643241	19.49362389
0.001	15.26219209	9.081438862	9.524390154	13.32076686	10.84667967	5.876833047	10.52752498	3.788182835	11.6282988	8.109663585	15.9944375	6.61222405	13.55818674	7.182693687
0.001	15.12457386	12.12593761	3.128808311	9.807839113	9.909959003	6.496055326	9.764793931	3.90941914	22.5976952	12.49675221	6.680955924	9.659525917	9.285352181	18.9318092
0.001	12.2778285	6.971231297	18.83241469	4.023148709	11.41629454	12.12031186	10.79149705	3.903344953	10.51175942	12.98635631	10.96026711	13.08859708	18.60710157	16.90325552
0.001	16.78100815	9.054531099	3.801864841	10.6208179	8.874425235	15.93337744	10.04551681	6.222990633	12.85684034	8.857924756	16.44198631	3.387492992	16.32942658	17.80283485
0.001	12.58403025	23.32731609	16.00441941	7.776331232	11.29496455	14.66509215	7.27683875	5.328978395	21.36136093	7.559697844	6.005747169	5.062728004	10.1201142	20.44792553
0.001	17.36313061	20.93492265	10.55397007	11.08052118	5.395926045	12.02661275	8.141407293	3.211944955	9.815900368	10.94151649	11.65886404	7.157948672	12.27994957	6.067175621
0.001	10.7168426	9.058691328	16.99653988	7.114800555	10.54698158	6.499643476	12.77375534	4.019796509	17.21086443	9.398657558	16.39092443	9.163044258	17.59472638	21.38413482
0.001	11.20878386	15.34941918	16.87952033	9.974568209	4.434375596	10.3781796	9.555962314	5.225205825	22.93645203	9.402450211	9.744366064	3.700640738	14.79797093	7.396806112
0.001	16.04905544	11.55770038	8.817467521	8.592801027	7.090673185	15.46363374	5.822030817	3.440512096	10.40471695	3.216688733	16.42862251	10.32593139	7.954797451	10.60485285
0.001	12.69019206	24.52736324	6.39688398	18.77793364	11.23087061	13.06894712	3.894200554	4.226934988	21.21506913	8.571137019	15.18659684	3.88049548	13.48284545	19.90197187
0.001	18.85948343	15.13576105	15.3745572	5.750312465	12.24557216	10.5007616	4.812551273	4.473896016	21.06858334	2.374255883	14.54766735	13.38609502	10.27025596	16.74781119
0.001	17.44893755	12.95805825	4.998929051	16.72324894	13.15713524	6.670144436	5.706667734	5.500939064	15.9144179	11.62144986	12.65086429	12.40635063	17.52801991	10.04660026
0.001	8.944642577	15.95891342	4.350610667	6.575850748	12.11032845	13.39940975	4.07153993	6.940212853	15.63138849	11.05553461	7.033277	5.261932352	7.665107905	9.095273746
0.001	9.298180234	22.39081	14.20220468	18.31074775	13.17531436	13.52463807	9.935798211	5.692738604	20.46045794	11.94624832	15.18752232	13.5608816	15.64575176	6.306926888
0.001	10.00962307	13.99207268	12.73128203	9.393287141	12.1625497	13.68228164	13.55573375	3.13264065	18.49299388	2.032084077	13.13086861	8.618402945	8.242523926	5.260387341
0.001	8.739544857	6.233978825	15.88941827	13.04305305	12.25969534	9.291775687	13.42567895	6.535309695	22.86767436	10.52678601	9.205833994	7.456152624	18.61366226	16.8260888
0.001	17.76113026	15.55124197	10.80203601	11.63792087	7.8227499	9.655908597	7.104057171	5.24258835	21.19962922	2.106040663	7.376243452	4.12094829	16.22137537	21.69788902
0.001	16.13773242	13.87991908	3.662227934	4.816135555	12.46327663	5.893255536	10.10635705	5.215630059	16.48267149	11.3618032	15.30316689	7.530833931	7.893421411	16.05737296
