
_________End____________ 

Ins: 30

CpuLS= 7.84954
ObjLS= 4546.42

Iteratuins= 11

_________End____________ 

Ins: 30

CpuLS= 13.9105
ObjLS= 4591.58

Iteratuins= 12

_________End____________ 

Ins: 16

CpuLS= 1.13547
ObjLS= 4304.76

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 2.46747
ObjLS= 4294.67

Iteratuins= 13

_________End____________ 

Ins: 30

CpuLS= 7.8397
ObjLS= 4546.42

Iteratuins= 11

_________End____________ 

Ins: 30

CpuLS= 13.8889
ObjLS= 4591.58

Iteratuins= 12

_________End____________ 

Ins: 16

CpuLS= 1.08612
ObjLS= 4305.16

Iteratuins= 38

_________End____________ 

Ins: 16

CpuLS= 2.16042
ObjLS= 4296.34

Iteratuins= 24

_________End____________ 

Ins: 30

CpuLS= 9.35931
ObjLS= 4547.13

Iteratuins= 32

_________End____________ 

Ins: 30

CpuLS= 11.1041
ObjLS= 4589.26

Iteratuins= 16

_________End____________ 

Ins: 16

CpuLS= 1.12313
ObjLS= 4304.68

Iteratuins= 55

_________End____________ 

Ins: 16

CpuLS= 2.44919
ObjLS= 4295.8

Iteratuins= 30

_________End____________ 

Ins: 30

CpuLS= 7.08127
ObjLS= 4545.22

Iteratuins= 27

_________End____________ 

Ins: 30

CpuLS= 12.2562
ObjLS= 4590.15

Iteratuins= 23

_________End____________ 

Ins: 16

CpuLS= 1.20047
ObjLS= 4304.94

Iteratuins= 63

_________End____________ 

Ins: 16

CpuLS= 2.00293
ObjLS= 4293.5

Iteratuins= 25

_________End____________ 

Ins: 30

CpuLS= 7.71456
ObjLS= 4546.98

Iteratuins= 42

_________End____________ 

Ins: 30

CpuLS= 11.9444
ObjLS= 4591.44

Iteratuins= 25

_________End____________ 

Ins: 16

CpuLS= 1.19455
ObjLS= 4304.86

Iteratuins= 69

_________End____________ 

Ins: 16

CpuLS= 2.59158
ObjLS= 4295.66

Iteratuins= 39

_________End____________ 

Ins: 30

CpuLS= 7.59062
ObjLS= 4546.44

Iteratuins= 42

_________End____________ 

Ins: 30

CpuLS= 14.7327
ObjLS= 4592.26

Iteratuins= 41

_________End____________ 

Ins: 16

CpuLS= 1.21612
ObjLS= 4305.33

Iteratuins= 82

_________End____________ 

Ins: 16

CpuLS= 2.28802
ObjLS= 4295.21

Iteratuins= 33

_________End____________ 

Ins: 30

CpuLS= 7.92161
ObjLS= 4545.58

Iteratuins= 48

_________End____________ 

Ins: 30

CpuLS= 16.479
ObjLS= 4592.21

Iteratuins= 47

_________End____________ 

Ins: 16

CpuLS= 1.03495
ObjLS= 4304.55

Iteratuins= 56

_________End____________ 

Ins: 16

CpuLS= 2.80131
ObjLS= 4294.32

Iteratuins= 39

_________End____________ 

Ins: 30

CpuLS= 8.24268
ObjLS= 4546.55

Iteratuins= 53

_________End____________ 

Ins: 30

CpuLS= 13.9813
ObjLS= 4590.53

Iteratuins= 37

_________End____________ 

Ins: 16

CpuLS= 1.01146
ObjLS= 4303.55

Iteratuins= 45

_________End____________ 

Ins: 16

CpuLS= 2.50276
ObjLS= 4295.19

Iteratuins= 30

_________End____________ 

Ins: 30

CpuLS= 7.99134
ObjLS= 4545.95

Iteratuins= 36

_________End____________ 

Ins: 30

CpuLS= 11.9645
ObjLS= 4592.01

Iteratuins= 25

_________End____________ 

Ins: 16

CpuLS= 1.06109
ObjLS= 4304.1

Iteratuins= 41

_________End____________ 

Ins: 16

CpuLS= 1.90323
ObjLS= 4293.94

Iteratuins= 22

_________End____________ 

Ins: 30

CpuLS= 7.64938
ObjLS= 4547.04

Iteratuins= 43

_________End____________ 

Ins: 30

CpuLS= 10.8243
ObjLS= 4590.72

Iteratuins= 18

_________End____________ 

Ins: 16

CpuLS= 29.544
ObjLS= 13732.3

Iteratuins= 45

_________End____________ 

Ins: 16

CpuLS= 65.8721
ObjLS= 13806.3

Iteratuins= 25

_________End____________ 

Ins: 16

CpuLS= 99.07
ObjLS= 13794.5

Iteratuins= 21

_________End____________ 

Ins: 16

CpuLS= 1.20828
ObjLS= 4304.01

Iteratuins= 14

_________End____________ 

Ins: 16

CpuLS= 1.99209
ObjLS= 4294.83

Iteratuins= 14

_________End____________ 

Ins: 30

CpuLS= 7.94081
ObjLS= 4546.24

Iteratuins= 12

_________End____________ 

Ins: 30

CpuLS= 11.9145
ObjLS= 4591.03

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 25.1446
ObjLS= 13743.1

Iteratuins= 21

_________End____________ 

Ins: 16

CpuLS= 58.3298
ObjLS= 13810

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 89.1581
ObjLS= 13797.4

Iteratuins= 11

_________End____________ 

Ins: 16

CpuLS= 1.15027
ObjLS= 4305.1

Iteratuins= 48

_________End____________ 

Ins: 16

CpuLS= 1.95344
ObjLS= 4295.31

Iteratuins= 23

_________End____________ 

Ins: 30

CpuLS= 7.52388
ObjLS= 4547.12

Iteratuins= 39

_________End____________ 

Ins: 30

CpuLS= 10.557
ObjLS= 4589.47

Iteratuins= 18

_________End____________ 

Ins: 16

CpuLS= 29.7486
ObjLS= 13735.6

Iteratuins= 47

_________End____________ 

Ins: 16

CpuLS= 66.3283
ObjLS= 13805.3

Iteratuins= 26

_________End____________ 

Ins: 16

CpuLS= 104.891
ObjLS= 13801.8

Iteratuins= 23

_________End____________ 

Ins: 16

CpuLS= 0.988795
ObjLS= 4304.3

Iteratuins= 63

_________End____________ 

Ins: 16

CpuLS= 1.26129
ObjLS= 4294.71

Iteratuins= 31

_________End____________ 

Ins: 30

CpuLS= 4.83203
ObjLS= 4546.99

Iteratuins= 39

_________End____________ 

Ins: 30

CpuLS= 5.38168
ObjLS= 4589.26

Iteratuins= 21

_________End____________ 

Ins: 16

CpuLS= 27.8683
ObjLS= 13732.2

Iteratuins= 77

_________End____________ 

Ins: 16

CpuLS= 63.6553
ObjLS= 13802

Iteratuins= 37

_________End____________ 

Ins: 16

CpuLS= 85.6136
ObjLS= 13794.4

Iteratuins= 24

_________End____________ 

Ins: 30

CpuLS= 201.513
ObjLS= 12280.1

Iteratuins= 92

_________End____________ 

Ins: 30

CpuLS= 437.358
ObjLS= 12343.8

Iteratuins= 66

_________End____________ 

Ins: 30

CpuLS= 1191.47
ObjLS= 12338.7

Iteratuins= 49

_________End____________ 

Ins: 16

CpuLS= 1.1011
ObjLS= 4304.12

Iteratuins= 66

_________End____________ 

Ins: 16

CpuLS= 1.16646
ObjLS= 4294.7

Iteratuins= 28

_________End____________ 

Ins: 30

CpuLS= 6.38231
ObjLS= 4547.13

Iteratuins= 61

_________End____________ 

Ins: 30

CpuLS= 5.92818
ObjLS= 4591.86

Iteratuins= 24

_________End____________ 

Ins: 16

CpuLS= 26.3858
ObjLS= 13739.4

Iteratuins= 77

_________End____________ 

Ins: 16

CpuLS= 0.957472
ObjLS= 4303.36

Iteratuins= 59

_________End____________ 

Ins: 16

CpuLS= 1.66983
ObjLS= 4296.52

Iteratuins= 38

_________End____________ 

Ins: 30

CpuLS= 5.82286
ObjLS= 4547.09

Iteratuins= 47

_________End____________ 

Ins: 16

CpuLS= 1.09307
ObjLS= 4304.4

Iteratuins= 64

_________End____________ 

Ins: 16

CpuLS= 1.72124
ObjLS= 4297.27

Iteratuins= 40

_________End____________ 

Ins: 30

CpuLS= 6.1465
ObjLS= 4547.1

Iteratuins= 43

_________End____________ 

Ins: 30

CpuLS= 8.32445
ObjLS= 4593.01

Iteratuins= 39

_________End____________ 

Ins: 16

CpuLS= 1.13625
ObjLS= 4303.04

Iteratuins= 67

_________End____________ 

Ins: 16

CpuLS= 1.75319
ObjLS= 4296.55

Iteratuins= 39

_________End____________ 

Ins: 30

CpuLS= 5.69016
ObjLS= 4547.11

Iteratuins= 44

_________End____________ 

Ins: 30

CpuLS= 8.14886
ObjLS= 4591.85

Iteratuins= 35

_________End____________ 

Ins: 16

CpuLS= 25.2008
ObjLS= 13739.7

Iteratuins= 76

_________End____________ 

Ins: 16

CpuLS= 63.3823
ObjLS= 13804

Iteratuins= 38

_________End____________ 

Ins: 16

CpuLS= 92.0721
ObjLS= 13800

Iteratuins= 27

_________End____________ 

Ins: 16

CpuLS= 1.19365
ObjLS= 4304.3

Iteratuins= 74

_________End____________ 

Ins: 16

CpuLS= 1.24095
ObjLS= 4295.78

Iteratuins= 29

_________End____________ 

Ins: 30

CpuLS= 8.07959
ObjLS= 4547.1

Iteratuins= 73

_________End____________ 

Ins: 30

CpuLS= 6.69602
ObjLS= 4592.52

Iteratuins= 31

_________End____________ 

Ins: 16

CpuLS= 1.44142
ObjLS= 4305.5

Iteratuins= 78

_________End____________ 

Ins: 16

CpuLS= 71.8409
ObjLS= 4811.61

Iteratuins= 38

_________End____________ 

Ins: 30

CpuLS= 24.2792
ObjLS= 5095.78

Iteratuins= 39

_________End____________ 

Ins: 30

CpuLS= 7.92266
ObjLS= 4593.01

Iteratuins= 28

_________End____________ 

Ins: 16

CpuLS= 1.00736
ObjLS= 4304.3

Iteratuins= 52

_________End____________ 

Ins: 30

CpuLS= 5.39985
ObjLS= 4547.13

Iteratuins= 40

_________End____________ 

Ins: 16

CpuLS= 1.14456
ObjLS= 4304.66

Iteratuins= 65

_________End____________ 

Ins: 16

CpuLS= 1.26155
ObjLS= 4302.77

Iteratuins= 67

_________End____________ 

Ins: 16

CpuLS= 60.1913
ObjLS= 4858.48

Iteratuins= 65

_________End____________ 

Ins: 16

CpuLS= 79.8758
ObjLS= 4858.48

Iteratuins= 90

_________End____________ 

Ins: 16

CpuLS= 55.3804
ObjLS= 4858.48

Iteratuins= 74

_________End____________ 

Ins: 16

CpuLS= 17.3774
ObjLS= 4858.48

Iteratuins= 77

_________End____________ 

Ins: 16

CpuLS= 6.95748
ObjLS= 4846.09

Iteratuins= 65

_________End____________ 

Ins: 16

CpuLS= 20.9897
ObjLS= 4811.61

Iteratuins= 35

_________End____________ 

Ins: 30

CpuLS= 17.2975
ObjLS= 5095.78

Iteratuins= 44

_________End____________ 

Ins: 30

CpuLS= 31.9535
ObjLS= 5104.36

Iteratuins= 27

_________End____________ 

Ins: 16

CpuLS= 11.6338
ObjLS= 4850.47

Iteratuins= 19

_________End____________ 

Ins: 16

CpuLS= 27.8547
ObjLS= 4811.61

Iteratuins= 17

_________End____________ 

Ins: 30

CpuLS= 19.5282
ObjLS= 5095.78

Iteratuins= 18

_________End____________ 

Ins: 30

CpuLS= 46.8413
ObjLS= 5104.36

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 37.3755
ObjLS= 4858.48

Iteratuins= 83

_________End____________ 

Ins: 16

CpuLS= 16.1161
ObjLS= 4811.61

Iteratuins= 51

_________End____________ 

Ins: 30

CpuLS= 26.8545
ObjLS= 5095.78

Iteratuins= 67

_________End____________ 

Ins: 30

CpuLS= 30.5052
ObjLS= 5104.36

Iteratuins= 41

_________End____________ 

Ins: 16

CpuLS= 38.8179
ObjLS= 4858.48

Iteratuins= 82

_________End____________ 

Ins: 16

CpuLS= 15.3131
ObjLS= 4811.61

Iteratuins= 40

_________End____________ 

Ins: 30

CpuLS= 24.2342
ObjLS= 5095.78

Iteratuins= 53

_________End____________ 

Ins: 30

CpuLS= 57.0125
ObjLS= 5104.36

Iteratuins= 46

_________End____________ 

Ins: 16

CpuLS= 10.359
ObjLS= 4853.06

Iteratuins= 79

_________End____________ 

Ins: 16

CpuLS= 15.0781
ObjLS= 4811.61

Iteratuins= 52

_________End____________ 

Ins: 30

CpuLS= 24.7466
ObjLS= 5095.78

Iteratuins= 43

_________End____________ 

Ins: 30

CpuLS= 48.363
ObjLS= 5104.36

Iteratuins= 39

_________End____________ 

Ins: 16

CpuLS= 22.3447
ObjLS= 4857.16

Iteratuins= 71

_________End____________ 

Ins: 16

CpuLS= 16.0568
ObjLS= 4802.48

Iteratuins= 57

_________End____________ 

Ins: 30

CpuLS= 25.7743
ObjLS= 5095.78

Iteratuins= 48

_________End____________ 

Ins: 30

CpuLS= 74.594
ObjLS= 5104.36

Iteratuins= 47

_________End____________ 

Ins: 16

CpuLS= 42.8564
ObjLS= 4858.48

Iteratuins= 86

_________End____________ 

Ins: 16

CpuLS= 18.9116
ObjLS= 4802.33

Iteratuins= 56

_________End____________ 

Ins: 30

CpuLS= 24.1293
ObjLS= 5095.78

Iteratuins= 49

_________End____________ 

Ins: 30

CpuLS= 46.4825
ObjLS= 5104.36

Iteratuins= 45

_________End____________ 

Ins: 16

CpuLS= 32.1138
ObjLS= 4858.48

Iteratuins= 73

_________End____________ 

Ins: 16

CpuLS= 29.2038
ObjLS= 4802.83

Iteratuins= 41

_________End____________ 

Ins: 30

CpuLS= 35.1174
ObjLS= 5095.78

Iteratuins= 43

_________End____________ 

Ins: 30

CpuLS= 51.8257
ObjLS= 5104.36

Iteratuins= 35

_________End____________ 

Ins: 16

CpuLS= 27.4339
ObjLS= 4858.48

Iteratuins= 89

_________End____________ 

Ins: 16

CpuLS= 22.9944
ObjLS= 4800.92

Iteratuins= 54

_________End____________ 

Ins: 30

CpuLS= 38.1988
ObjLS= 5095.78

Iteratuins= 47

_________End____________ 

Ins: 30

CpuLS= 42.2535
ObjLS= 5104.36

Iteratuins= 50

_________End____________ 

Ins: 16

CpuLS= 21.8899
ObjLS= 4853.99

Iteratuins= 57

_________End____________ 

Ins: 16

CpuLS= 39.0451
ObjLS= 4811.61

Iteratuins= 56

_________End____________ 

Ins: 30

CpuLS= 22.4565
ObjLS= 5095.78

Iteratuins= 50

_________End____________ 

Ins: 30

CpuLS= 41.1839
ObjLS= 5104.36

Iteratuins= 45

_________End____________ 

Ins: 16

CpuLS= 27.1013
ObjLS= 4857.16

Iteratuins= 71

_________End____________ 

Ins: 16

CpuLS= 17.5868
ObjLS= 4802.77

Iteratuins= 53

_________End____________ 

Ins: 30

CpuLS= 59.9329
ObjLS= 5095.78

Iteratuins= 58

_________End____________ 

Ins: 30

CpuLS= 77.2814
ObjLS= 5104.36

Iteratuins= 43

_________End____________ 

Ins: 16

CpuLS= 73.7921
ObjLS= 4858.48

Iteratuins= 82

_________End____________ 

Ins: 16

CpuLS= 25.904
ObjLS= 4794.51

Iteratuins= 63

_________End____________ 

Ins: 30

CpuLS= 79.3707
ObjLS= 5095.78

Iteratuins= 57

_________End____________ 

Ins: 30

CpuLS= 32.6716
ObjLS= 5104.36

Iteratuins= 47

_________End____________ 

Ins: 16

CpuLS= 31.1442
ObjLS= 4858.48

Iteratuins= 73

_________End____________ 

Ins: 16

CpuLS= 19.0547
ObjLS= 4796.59

Iteratuins= 62

_________End____________ 

Ins: 30

CpuLS= 32.3483
ObjLS= 5095.78

Iteratuins= 50

_________End____________ 

Ins: 30

CpuLS= 30.4609
ObjLS= 5104.36

Iteratuins= 39

_________End____________ 

Ins: 16

CpuLS= 16.2821
ObjLS= 4846.94

Iteratuins= 21

_________End____________ 

Ins: 16

CpuLS= 28.4257
ObjLS= 4811.61

Iteratuins= 26

_________End____________ 

Ins: 30

CpuLS= 18.6105
ObjLS= 5095.78

Iteratuins= 19

_________End____________ 

Ins: 30

CpuLS= 38.2993
ObjLS= 5104.36

Iteratuins= 19

_________End____________ 

Ins: 16

CpuLS= 54.2365
ObjLS= 4858.48

Iteratuins= 66

_________End____________ 

Ins: 16

CpuLS= 21.6325
ObjLS= 4798.18

Iteratuins= 56

_________End____________ 

Ins: 30

CpuLS= 40.8205
ObjLS= 5095.78

Iteratuins= 51

_________End____________ 

Ins: 30

CpuLS= 63.8414
ObjLS= 5104.36

Iteratuins= 42

_________End____________ 

Ins: 16

CpuLS= 45.3001
ObjLS= 4853.62

Iteratuins= 88

_________End____________ 

Ins: 16

CpuLS= 16.145
ObjLS= 4796.59

Iteratuins= 60

_________End____________ 

Ins: 30

CpuLS= 40.1586
ObjLS= 5095.78

Iteratuins= 47

_________End____________ 

Ins: 30

CpuLS= 35.0863
ObjLS= 5104.36

Iteratuins= 34

_________End____________ 

Ins: 16

CpuLS= 0.675127
ObjLS= 24.74

Iteratuins= 8

_________End____________ 

Ins: 16

CpuLS= 16.2638
ObjLS= 4846.94

Iteratuins= 21

_________End____________ 

Ins: 16

CpuLS= 28.4265
ObjLS= 4811.61

Iteratuins= 26

_________End____________ 

Ins: 30

CpuLS= 18.5344
ObjLS= 5095.78

Iteratuins= 19

_________End____________ 

Ins: 30

CpuLS= 38.1259
ObjLS= 5104.36

Iteratuins= 19

_________End____________ 

Ins: 16

CpuLS= 0.687776
ObjLS= 15.81

Iteratuins= 8

_________End____________ 

Ins: 16

CpuLS= 21.5234
ObjLS= 4846.94

Iteratuins= 27

_________End____________ 

Ins: 16

CpuLS= 28.4296
ObjLS= 4811.61

Iteratuins= 24

_________End____________ 

Ins: 30

CpuLS= 26.5408
ObjLS= 5080.29

Iteratuins= 18

_________End____________ 

Ins: 30

CpuLS= 152.323
ObjLS= 5104.36

Iteratuins= 16

_________End____________ 

Ins: 16

CpuLS= 0.685242
ObjLS= 10.3

Iteratuins= 8

_________End____________ 

Ins: 16

CpuLS= 16.3021
ObjLS= 4846.94

Iteratuins= 21

_________End____________ 

Ins: 16

CpuLS= 28.47
ObjLS= 4811.61

Iteratuins= 26

_________End____________ 

Ins: 30

CpuLS= 18.5496
ObjLS= 5095.78

Iteratuins= 19

_________End____________ 

Ins: 30

CpuLS= 38.1997
ObjLS= 5104.36

Iteratuins= 19

_________End____________ 

Ins: 16

CpuLS= 17.8518
ObjLS= 4858.48

Iteratuins= 10

_________End____________ 

Ins: 16

CpuLS= 52.4168
ObjLS= 4809.3

Iteratuins= 13

_________End____________ 

Ins: 30

CpuLS= 7.88132
ObjLS= 5093.41

Iteratuins= 13

_________End____________ 

Ins: 30

CpuLS= 19.4915
ObjLS= 5087.94

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 16.6673
ObjLS= 4858.48

Iteratuins= 10

_________End____________ 

Ins: 16

CpuLS= 16.4033
ObjLS= 4858.48

Iteratuins= 10

_________End____________ 

Ins: 16

CpuLS= 19.8682
ObjLS= 4858.48

Iteratuins= 10

_________End____________ 

Ins: 16

CpuLS= 19.6442
ObjLS= 4858.48

Iteratuins= 10

_________End____________ 

Ins: 16

CpuLS= 19.9145
ObjLS= 4858.48

Iteratuins= 10

_________End____________ 

Ins: 16

CpuLS= 16.4293
ObjLS= 4858.48

Iteratuins= 10

_________End____________ 

Ins: 16

CpuLS= 0.5769
ObjLS= 1477.88

Iteratuins= 8

_________End____________ 

Ins: 16

CpuLS= 19.8466
ObjLS= 4858.48

Iteratuins= 10

_________End____________ 

Ins: 16

CpuLS= 43.1695
ObjLS= 4808.64

Iteratuins= 14

_________End____________ 

Ins: 16

CpuLS= 16.5998
ObjLS= 4858.48

Iteratuins= 10

_________End____________ 

Ins: 16

CpuLS= 48.2529
ObjLS= 4809.3

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 16.4464
ObjLS= 4858.48

Iteratuins= 10

_________End____________ 

Ins: 16

CpuLS= 48.2671
ObjLS= 4809.3

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 12.3515
ObjLS= 4858.48

Iteratuins= 32

_________End____________ 

Ins: 16

CpuLS= 21.9287
ObjLS= 4811.61

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 12.781
ObjLS= 4858.48

Iteratuins= 32

_________End____________ 

Ins: 16

CpuLS= 19.1219
ObjLS= 4811.61

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 12.7872
ObjLS= 4858.48

Iteratuins= 32

_________End____________ 

Ins: 16

CpuLS= 19.2696
ObjLS= 4811.61

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 12.3054
ObjLS= 4858.48

Iteratuins= 32

_________End____________ 

Ins: 16

CpuLS= 22.1546
ObjLS= 4811.61

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 12.1595
ObjLS= 4846.94

Iteratuins= 22

_________End____________ 

Ins: 16

CpuLS= 48.1609
ObjLS= 4811.61

Iteratuins= 28

_________End____________ 

Ins: 16

CpuLS= 12.1867
ObjLS= 4846.94

Iteratuins= 22

_________End____________ 

Ins: 16

CpuLS= 49.251
ObjLS= 4858.48

Iteratuins= 11

_________End____________ 

Ins: 16

CpuLS= 87.4256
ObjLS= 4811.61

Iteratuins= 12

_________End____________ 

Ins: 16

CpuLS= 12.7873
ObjLS= 4858.48

Iteratuins= 32

_________End____________ 

Ins: 16

CpuLS= 19.0572
ObjLS= 4811.61

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 5.01286
ObjLS= 4858.48

Iteratuins= 17

_________End____________ 

Ins: 16

CpuLS= 20.0456
ObjLS= 4807.02

Iteratuins= 17

_________End____________ 

Ins: 16

CpuLS= 24.7591
ObjLS= 5127.28

Iteratuins= 22

_________End____________ 

Ins: 16

CpuLS= 2.99173
ObjLS= 4856.89

Iteratuins= 34

_________End____________ 

Ins: 16

CpuLS= 29.3212
ObjLS= 4811.61

Iteratuins= 20

_________End____________ 

Ins: 16

CpuLS= 16.6787
ObjLS= 4858.48

Iteratuins= 23

_________End____________ 

Ins: 16

CpuLS= 22.702
ObjLS= 4809.49

Iteratuins= 20

_________End____________ 

Ins: 16

CpuLS= 11.4719
ObjLS= 4856.48

Iteratuins= 16

_________End____________ 

Ins: 16

CpuLS= 20.7224
ObjLS= 4811.61

Iteratuins= 18

_________End____________ 

Ins: 16

CpuLS= 2.96372
ObjLS= 4856.89

Iteratuins= 34

_________End____________ 

Ins: 16

CpuLS= 49.6771
ObjLS= 4811.61

Iteratuins= 23

_________End____________ 

Ins: 16

CpuLS= 10.4949
ObjLS= 4858.48

Iteratuins= 16

_________End____________ 

Ins: 16

CpuLS= 19.27
ObjLS= 4809.49

Iteratuins= 18

_________End____________ 

Ins: 16

CpuLS= 4.11301
ObjLS= 4856.89

Iteratuins= 35

_________End____________ 

Ins: 16

CpuLS= 37.6297
ObjLS= 4811.61

Iteratuins= 21

_________End____________ 

Ins: 16

CpuLS= 6.88516
ObjLS= 4858.48

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 25.8398
ObjLS= 4811.61

Iteratuins= 20

_________End____________ 

Ins: 16

CpuLS= 3.45055
ObjLS= 45907.3

Iteratuins= 27

_________End____________ 

Ins: 16

CpuLS= 3.43647
ObjLS= 45907.3

Iteratuins= 27

_________End____________ 

Ins: 16

CpuLS= 4.69112
ObjLS= 4858.48

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 22.8854
ObjLS= 4811.61

Iteratuins= 25

_________End____________ 

Ins: 16

CpuLS= 6.02295
ObjLS= 4858.48

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 21.1471
ObjLS= 4811.61

Iteratuins= 19

_________End____________ 

Ins: 16

CpuLS= 4.41385
ObjLS= 4852.27

Iteratuins= 18

_________End____________ 

Ins: 16

CpuLS= 3.00879
ObjLS= 4856.89

Iteratuins= 34

_________End____________ 

Ins: 16

CpuLS= 4.34198
ObjLS= 4856.89

Iteratuins= 34

_________End____________ 

Ins: 16

CpuLS= 19.6398
ObjLS= 4809.49

Iteratuins= 18

_________End____________ 

Ins: 16

CpuLS= 5.96363
ObjLS= 4853.16

Iteratuins= 36

_________End____________ 

Ins: 16

CpuLS= 23.3632
ObjLS= 4811.61

Iteratuins= 19

_________End____________ 

Ins: 16

CpuLS= 3.71498
ObjLS= 4856.89

Iteratuins= 34

_________End____________ 

Ins: 16

CpuLS= 19.964
ObjLS= 4809.49

Iteratuins= 18

_________End____________ 

Ins: 16

CpuLS= 6.89942
ObjLS= 4858.48

Iteratuins= 36

_________End____________ 

Ins: 16

CpuLS= 20.1127
ObjLS= 4809.49

Iteratuins= 18

_________End____________ 

Ins: 16

CpuLS= 6.52117
ObjLS= 4854.59

Iteratuins= 16

_________End____________ 

Ins: 16

CpuLS= 26.3364
ObjLS= 4807.02

Iteratuins= 18

_________End____________ 

Ins: 16

CpuLS= 10.5019
ObjLS= 4858.48

Iteratuins= 16

_________End____________ 

Ins: 16

CpuLS= 48.5139
ObjLS= 4811.61

Iteratuins= 23

_________End____________ 

Ins: 16

CpuLS= 10.6096
ObjLS= 4858.48

Iteratuins= 16

_________End____________ 

Ins: 16

CpuLS= 20.3294
ObjLS= 4807.02

Iteratuins= 17

_________End____________ 

Ins: 16

CpuLS= 3.43829
ObjLS= 4857.16

Iteratuins= 38

_________End____________ 

Ins: 16

CpuLS= 39.6543
ObjLS= 4811.61

Iteratuins= 22

_________End____________ 

Ins: 16

CpuLS= 3.27622
ObjLS= 4851.19

Iteratuins= 38

_________End____________ 

Ins: 16

CpuLS= 17.6227
ObjLS= 4809.49

Iteratuins= 18

_________End____________ 

Ins: 16

CpuLS= 7.03756
ObjLS= 4855.42

Iteratuins= 16

_________End____________ 

Ins: 16

CpuLS= 21.9335
ObjLS= 4811.61

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 7.34622
ObjLS= 4855.42

Iteratuins= 16

_________End____________ 

Ins: 16

CpuLS= 22.2231
ObjLS= 4811.61

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 4.22535
ObjLS= 4853.68

Iteratuins= 34

_________End____________ 

Ins: 16

CpuLS= 17.6547
ObjLS= 4808.27

Iteratuins= 18

_________End____________ 

Ins: 16

CpuLS= 7.87586
ObjLS= 4855.42

Iteratuins= 16

_________End____________ 

Ins: 16

CpuLS= 19.0065
ObjLS= 4811.61

Iteratuins= 17

_________End____________ 

Ins: 16

CpuLS= 7.87776
ObjLS= 4855.42

Iteratuins= 16

_________End____________ 

Ins: 16

CpuLS= 4.67861
ObjLS= 4856.89

Iteratuins= 34

_________End____________ 

Ins: 16

CpuLS= 19.659
